id,operator
3105,Gemeinde Taufkirchen
3106,Gemeinde Grünwald
3107,Erdwärme Grünwald GmbH
3108,Ilzhöfer Inh. Walch GmbH & Co. KG
3109,Gemeindewerke Oberhaching GmbH
3110,Autohaus Hengge GmbH
3111,BTV Betriebs GmbH
3112,Gemeinde Pullach i. Isartal
3113,Mario Dries
3114,Hawlik Euro-Pilzbrut GmbH
3115,ISARHOCH Ladestationen
3116,Autohaus Baierbrunn GmbH
3117,Florian Fischer
3118,Zeljko Gajic
3119,Felix Fendel
3120,SMG Schließanlagen München GmbH
3121,Andreas Fehrenbach
3122,Gemeinde Hohenbrunn
3123,Simon Gruber GmbH & Co. KG
3124,Verena Wohlrab
3125,Gemeinde Kirchheim bei München
3126,Gasthof Eberle
3127,Gemeinde Neubiberg
3128,Gabriel Heissenberg
3129,MASEVEN Dornach Betriebsgesellschaft mbh
3130,AGK Truck & Bus GmbH
3131,Gemeinde Feldkirchen
3132,Sahlberg GmbH
3133,Gemeinde Grasbrunn
3134,Chantal Martineau-Kirse
3135,Gerhard Schwarz
3136,Gemeinde Putzbrunn
3137,W.L.Gore&Associates GmbH
3138,Hotel-Momm Gästehaus & Catering
3139,Albert Hauser PV
3140,Gemeinde Brunnthal
3141,Harald Ganter
3142,Matthias Schreiber
3143,Stephanie Robrecht
3144,Christina und Michael Schmidt GbR
3145,Pankaj Khanna
3146,Gemeinde Unterschleißheim
3147,Patrick Schneid
3148,BTU Beteiligungs GmbH
3149,Autohaus Berker GmbH
3150,Sense Electra GmbH
3151,Andreas Leube
3152,Spaett GmbH & Co. KG
3153,Sven Schluckebier
3154,in-tech GmbH
3155,Hotelkompetenzzentrum GmbH
3156,Hotel am Schlosspark 'Zum Kurfürst' GmbH
3157,Beate Hauser
3158,Gemeinde Unterföhring
3159,Markus Reschka
3160,Moll GmbH & Co KG
3161,Markus Lettenbauer
3162,Elektro Rinauer
3163,Gerhard Florian
3164,Norbert Böhme
3165,Wilhelm Karl
3166,Architekturbüro Mießl GmbH
3167,Kommunalunternehmen Stadtwerke Pfaffenhofen a. d. Ilm
3168,Autohaus Stiglmayr GmbH
3169,Schüchl GmbH
3170,Bürocenter Reich GmbH
3171,Autohaus Pielmeier GmbH & Co. Vertriebs KG
3172,Stadt Schrobenhausen
3173,Balls Unlimited GmbH
3174,"Xaver Ostermaier Stahlhandel - Metallbau, Einzelunternehmen"
3175,Günter Kienast
3176,Josef Storf
3177,IBH GmbH
3178,Stadtwerke Neuburg an der Donau
3179,Hotel am Fluss
3180,Maschinenringe Deutschland GmbH
3181,Elektro Fuhr GmbH
3182,Autohaus Prüller e.K.
3183,Living Neuburg
3184,Autohaus Schweitzer GmbH
3185,Bernhard Hübner e.U.
3186,Andreas Meilinger
3187,W. Markmiller e. K.
3188,Stiftung DONAUMOOS Freilichtmuseum und Umweltbildungsstätte
3189,Gerüstbau Pelzer GmbH
3190,TOPTRONICS
3191,Matthias Schaal
3192,Stadtwerke Neumarkt i.d.OPf. Freizeit & Leben KU
3193,Alexander Kuhn
3194,Rene Partl GmbH
3195,Autohaus Perras GmbH
3196,Helmut Lehner
3197,Markus Geitner
3198,Pascal Mentrup
3199,Rödl GmbH
3200,Kloster St. Josef - Kongregation der Schwestern vom Göttlichen Erlöser KdÖR
3201,Ferienwohnung Zur Heide
3202,Eberl GmbH
3203,Frank Lochbihler
3204,Markus Klinger
3205,MS Elektro e.K.
3206,Philipp Stadler
3207,Roland Eisenhofer
3208,Regnet Ladestation
3209,Schön Tobias
3210,Christoph  Graf
3211,Karl Meier Wohn- und Gewerbeimmobilien EU
3212,Markus Reischl
3213,Karl Werner
3214,Kevin Schampera
3215,Sebastian Neber
3216,Eckhard Ludwig
3217,Immovative GmbH
3218,Auto Wittl
3219,Raiffeisenbank im Oberpfälzer Jura eG
3220,"Michael Böhme, Einzelunternehmen"
3221,Alina Prantl
3222,Stadtwerke Neustadt an der Aisch GmbH
3223,Stadtwerke Bad Windsheim
3224,Hotel Am Kurpark Späth GmbH & Co. KG
3225,Gerhard Hartmann GmbH
3226,Georg Friedrich Thürauf
3227,Autohaus Gurrath Gmbh $ Co KG
3228,Stadtwerke Scheinfeld (Eigenbetrieb)
3229,Erwin Ruhl
3230,Landgasthof zum Stern
3231,Matthias Böttger
3232,Camphill Gemeinschaft Hausenhof e.V.
3233,Franken-Therme Bad Windsheim GmbH
3234,Auto-Zeilinger GmbH
3235,Jakob Frank
3236,Alexander Batt
3237,Klaus Herderich
3238,FH Prototyping GmbH
3239,Stadt Burgbernheim -Stadtwerke-
3240,Johannes Göbel
3241,Stefan Scharrer e.K.
3242,IB Oberenderw
3243,Autohaus Eyßelein GmbH & Co.KG
3244,Stadtwerke Uffenheim
3245,Fritz Schmidt
3246,Sebastian Witschel
3247,"Amt für Ernährung, Landwirtschaft und Forsten Uffenheim"
3248,Alexander Janzen
3249,Michael Pfanzer
3250,Vodafone Shop
3251,fütterer e.mobility
3252,Gemeinde Altenstadt a.d.Waldnaab
3253,RE-Solar GmbH
3254,Georg Weber
3255,Natur Energietechnik
3256,Autohaus Graser GmbH
3257,HPZ Werkstätten GmbH
3258,Sachverständigenbüro Kurz Einzelunternehmen
3259,Stefan Müllbauer
3260,RE-Solar Gmbh
3261,Dennis Kraus
3262,Dietmar Deisser
3263,Christian Hilburger
3264,Rigobert Hösl Inh. Agnes Hösl e.K.
3265,Passigatti GmbH & Co KG
3266,BLM Photovoltaik
3267,Hirsch GmbH & Co.KG
3268,Karsten Vossberg
3269,ESTA Apparatebau GmbH & Co. KG
3270,Hotel Restaurant Feyrer e. K.
3271,Möbel Inhofer GmbH & Co KG
3272,Hartwig Holger und Nicole GbR
3273,M.I.M.C GmbH
3274,FSD CNC-Drehtechnik OHG
3275,VR-Bank Neu-Ulm eG
3276,Manuela Schwer
3277,Cöte Ladestation
3278,Derksen GmbH
3279,Busse Design+Engineering GmbH
3280,Petra Döring
3281,Lawrenciw GmbH
3282,Schlossfeld Illerreichen GmbH & Co. KG
3283,Marcus Jahn
3284,ECONTEC MSR
3285,Autohaus-Reifen-Weiß GmbH
3286,Armin Schmid
3287,Christian Stachon
3288,Matthias Köhler
3289,Fabian Pfeiffer
3290,Ralf Dambacher
3291,Stadtwerke Altdorf GmbH
3292,Autohaus Stahmer GmbH
3293,Feuchter Gemeindewerke GmbH
3294,Stadtwerke Röthenbach a. d. Pegnitz GmbH
3295,Oesterle GmbH
3296,Stephan Wegerer
3297,Autohaus Schmid Inh. Marko Fahner e.K.
3298,Weißes Ross GmbH
3299,Gemeindewerke Schwarzenbruck GmbH
3300,Gemeindewerke Rückersdorf
3301,Städtische Werke Lauf a. d. Pegnitz GmbH
3302,Autohaus Rudolf Britting e.Kfm. Inh. Dennis Britting
3303,Mario Heider
3304,HEWA GmbH
3305,Amann GmbH & Co. KG
3306,"Amt für Ernährung, Landwirtschaft und Forsten Roth"
3307,Andreas Michel
3308,Joachim Pietzcker
3309,Autohaus Strobel GmbH
3310,Autohaus Sperber GmbH
3311,Kristin  Keppler
3312,Infolio Verpackungs GmbH
3313,Schlierf GmbH & Co. KG
3314,Christian Bauer
3315,Gemeinde Waltenhofen
3316,GROMER GmbH Omnibusbetrieb
3317,Brack Wintergarten GmbH & Co. KG
3318,Klaus Fikentscher
3319,Parkhaus Dietmannsried GmbH
3320,Autohaus Johann Rothermel e.K.
3321,Thomas Wirth
3322,Andrea Plapst
3323,Autohaus Brosch GmbH
3324,Anton Barth
3325,Autohaus Wengenmayr
3326,Harald Träger
3327,Patrick Weh
3328,Michael Eder IT Dienstleistungen
3329,Heel Markus
3330,Allgäuer Integrationsbetrieb CAP Markt gemeinnützige GmbH
3331,Allgäu Batterie GmbH & Co. KG
3332,Kolping-Familienferienwerk Diözesanverband Augsburg e.V.
3333,SEMA GmbH
3334,Dorfentwicklungs-GmbH Wildpoldsried
3335,Sanitätshaus Ferdinand Popp KG
3336,g²Hotels GmbH
3337,Elektrotechnik M.Bentele
3338,Alpsee Bergwelt
3339,Allgäuer Kraftwerke GmbH
3340,Schratt GmbH & CO.KG
3341,Haubers Naturresort e.K.
3342,Allgäuer Rosenalp GmbH & Co.KG
3343,"Biohotel Berghüs Schratt, Inhaber Markus Schratt"
3344,Markt Oberstaufen
3345,Hotel Dein Engel
3346,Schädlerhof
3347,Autohaus Hofmann e.K.
3348,Aquaria Erlebnisbad Betriebs GmbH
3349,MONDI Resort Oberstaufen
3350,Fischinger Gastro GmbH & Co. KG
3351,Hotel Berwanger Hof GmbH
3352,Florian Stern
3353,Gemeinde Fischen i. Allgäu
3354,Eldorado Suiten und Ferienwohnungen im Allgäu
3355,Alpenhotel Oberjoch Mayer GmbH
3356,Autohaus Fink GmbH
3357,Elektrizitätswerk Hindelang eG
3358,Ladestelle Jubi Hindelang
3359,Wellness-Ferienwohnungen Obere Mühle
3360,HUT Group GmbH
3361,Wiesengrund Resort GmbH
3362,Gemeinde Blaichach
3363,Helmut Zeller
3364,Julian Zeller
3365,SonnenWerkstatt GmbH
3366,Dynamis GmbH
3367,Ökobau natur & design Einzelfirma
3368,Gemeinde Rettenberg
3369,Elektrizitätsgenossenschaft Rettenberg e.G.
3370,Engelbräu Rettenberg Felix Widenmayer e.K.
3371,Elektrizitätsgenossenschaft Rettenberg eG
3372,Energieversorgung Oberstdorf GmbH
3373,Auto Singer GmbH & Co. KG
3374,Vion Beef B.V.
3375,Kommunalunternehmen Oberostendorf AdöR
3376,Auto Notz Service
3377,Camping Pfronten
3378,Alpcura Fachklinik Allgäu Betriebsgesellschaft mbh
3379,Elektrizitätswerke Reutte AG
3380,Robert Schulz
3381,Allgaier Kunststoffverarbeitung GmbH & Co.KG
3382,Bruno u. Christoph Martin GbR
3383,Thomas Herz
3384,Johann Maier
3385,Michael Maier
3386,2H Betriebs GmbH
3387,Autohaus Heuberger GmbH
3388,"Haus Elise Apartments, Einzelunternehmen"
3389,Best Western Plus Hotel Füssen
3390,Autohaus Kramer e. K. - Inhaber
3391,Landhotel Seeg
3392,Nestle Deutschland AG Werk Biessenhofen
3393,Ulrich Martin
3394,Casa Maria
3395,Schlosserei Pröbstl
3396,Energysolution GmbH
3397,Tegelbergbahn GmbH & Co. KG
3398,Alpina Hotel Betriebs OHG
3399,Mielich Haustechnik GmbH & Co. KG
3400,Villa Ludwig Suite Hotel GmbH & Co KG
3401,Landgasthof Zur Post
3402,Hotel Steiger
3403,Hotel Das Schwanstein
3404,Helmerhof
3405,Max Vetter
3406,Christian Baur
3407,Dominik Henkel
3408,Landhotel Schwarzenbach
3409,ARS Starkholzplatten GmbH
3410,Landhotel Haflingerhof
3411,Seelos - Wohnen & Leben
3412,Stadt Hauzenberg
3413,Johannes Freund
3414,E u. K Kindl GdbR
3415,SCHMID Service GmbH
3416,VR-Bank Passau
3417,Johannesbad Holding SE & Co. KG
3418,Thomas Ecker
3419,Auto Ringler Service GmbH
3420,AXA Regionalvertretung Hoffmann
3421,Sandra Lew GbR
3422,Appartementhaus zur Europa-Therme
3423,Kurpension Gundula
3424,Therme I Betriebsgesellschaft GmbH
3425,Thermalresort Köck GbR
3426,vonBogen GmbH
3427,Weber+Weber Energie GmbH
3428,Franz Stadlberger
3429,Weber+Wimmer Energie GmbH
3430,E.Röhr Tittling Niederlassung der Erich Roehr GmbH & Co KG
3431,Antje Steinbacher
3432,Robert Böhmisch
3433,Autohaus Thomas Amsl
3434,Ludwig Josef Asen
3435,Christian Weindl
3436,Wellnesshotel Stemp
3437,Johann Zach
3438,Max Prechtl
3439,Gemeinde Breitenberg
3440,Andreas Hofmann
3441,Gemeinde Neuhaus a.Inn
3442,Elektro Brünninger GmbH
3443,Maier Korduletsch Schmierstoffe GmbH
3444,A. Maier GmbH & Co. KG
3445,Wolfgang  Horn
3446,Silke Wißpeintner
3447,Wolfgang Huber
3448,Auto Mittermeier
3449,Elektro Bauer GmbH & Co.KG
3450,Zankl Bernhard
3451,Sven Patzer
3452,Gesundheitszentrum Ortenburg GbR
3453,Simon Schneider
3454,Markt Aidenbach
3455,VR-Vilshofen
3456,Einkaufspark Aicha Johann Grubmüller e. K.
3457,Martina Kilian
3458,Autohaus Osterer GmbH
3459,Michael Stetter
3460,Christian Ritzinger
3461,Josef Tischler Bau GmbH&Co.KG
3462,Christian Uhle
3463,Franz Kraus
3464,SLP Vermietung und Verpachtung e.K.
3465,Christoph Steinberger
3466,Gemeinde Baar-Ebenhausen
3467,Autohaus Michael Stiglmayr GmbH
3468,Omnibus Amann e.K.
3469,Raphael André
3470,Micha Lohr
3471,Pascale Bortenschlager
3472,Nepata Group
3473,Simon Haslauer
3474,Wintermayr Elektrotechnik GmbH
3475,Stephan Reindl
3476,Landhaus Maria
3477,Tremml-Arbinger GbR
3478,Holzmanufaktur Liebich GmbH
3479,Winter Bau
3480,Auto-Hübner GmbH & Co. KG
3481,schneider-at-systems
3482,Probst Forstbetrieb
3483,Hotel zum Kramerwirt
3484,Gutsalm Harlachberg
3485,Armin Wartner PV-Anlagen
3486,Elektro Kassner
3487,Bernhard Grote
3488,Hubertus Stüberl
3489,Tobias Schönhofer
3490,Andrea Heigl-Denk
3491,AKTORmed GmbH
3492,Hotel am See GmbH
3493,Jepsen Neutraubling/ Zweigbetrieb der Jepsen Automobilhandels GmbH
3494,RadSoma GmbH
3495,Alexander Meisel
3496,Auto Neumeier & Seidl GmbH
3497,Autohaus Radlbeck GmbH
3498,Stefan Kohl Wörth GmbH
3499,Stadt Wörth a.d. Donau
3500,Hans Lindner
3501,Hermann Ruhland V+V
3502,Irene Neumeier
3503,Froschhammer Agrar GbR
3504,M & T Energie GbR
3505,Auto Fuchs
3506,Toralf  Schnittler
3507,Tobias Stuis
3508,Elena Schmid
3509,Thomas Preuschl
3510,Grabinger GmbH
3511,Seidl Energy GmbH & Co. KG
3512,Anita Kürzinger
3513,Brigitte Kürzinger
3514,Michael Pfisterer
3515,Peter Eberhard
3516,Eichenseer Zappi
3517,Autohaus Praller GmbH
3518,Michael Schön
3519,Ecovia Holding GmbH
3520,Tourismus und Stadtmarketing Bad Neustadt GmbH
3521,Natalia Floth
3522,Autohaus Kehm GmbH
3523,Parkgarage Altstadt Bad Neustadt a. d. Saale GmbH & Co. KG
3524,Landratsamt Rhön-Grabfeld
3525,Preh GmbH
3526,Sparkasse Bad Neustadt a.d. Saale
3527,Rhön-Genuss GmbH
3528,Sanus Capital GmbH
3529,Thomas Friedrich
3530,Thomas Hemmert
3531,Gemeinde Heustreu
3532,Andrea Bauer
3533,Waschkiste
3534,Autohaus Hölzer GmbH
3535,Bühler Jochen
3536,Hotel Sturm GmbH & Co.KG
3537,ÜWR Mobilität GmbH & Co. KG
3538,Timm Simonoff
3539,Autohaus Streit GmbH
3540,Autokaufhaus Rhön GmbH
3541,Rhön-Park-Hotel GmbH & Co. KG
3542,Autohaus Walter Orf e. K.
3543,Auto Weber GmbH & Co. KG
3544,Stadt Bischofsheim i. d. Rhön
3545,Arvid Klaus Gunther Löflund
3546,Auto-Weber GmbH & Co. KG
3547,Kai Lang
3548,Umweltbildungsstätte Oberelsbach gGmbH
3549,Stanislaw Schatilo
3550,Sergej Manz
3551,Stadtwerke Bad Aibling
3552,Gerhard Sellmair
3553,Autohaus Robert M. Boxhammer GmbH
3554,V-Module GmbH
3555,SV-DJK Götting e.V. SV-DJK Götting e.V.
3556,Franz Wack
3557,BaderMainzl GmbH & Co. KG
3558,Andreas Altmann
3559,Stadt Kolbermoor
3560,Autohaus Höhentinger GmbH
3561,Ladestar
3562,Porsche Zentrum Inntal GmbH
3563,Daniel Gutzer
3564,Bernhard Hartl
3565,Christian Wolf
3566,Auto Koch Gmbh
3567,Gasthaus Weingast
3568,Gemeinde Bad Feilnbach
3569,Klimt-tec
3570,Stefan Klimt
3571,Bachmeier GmbH & Co. KG
3572,Gemeindewerke Kiefersfelden
3573,Praxis für Psychotherapie
3574,Johannes Hirzinger
3575,Konditorei Bäckerei Miedl GmbH
3576,Autohaus Obermaier GmbH
3577,Wolfgang Lederer
3578,Stephi Hofstetter
3579,Verena Siedow
3580,"Gemeinde Frasdorf, Gesellschaft des öffentlichen RechtsAndre"
3581,Praxis Dr. Pfaller Arztpraxis
3582,"E-Werk Rupert Buchauer, Einzelfirma"
3583,Advantest Europe GmbH
3584,Andreas Anton Braun
3585,Georg Schnellbögl GmbH
3586,Wing GmbH
3587,Hölzl GmbH
3588,Gemeinde Aschau i.Chiemgau
3589,Autohaus Horst Saur GmbH
3590,Lebensmittel Summerer e. K.
3591,Gemeinde Rimsting
3592,MEGGLE GmbH & Co. KG
3593,Stadtwerke Wasserburg a. Inn (Eigenbetrieb der Stadt)
3594,Autohaus Reisinger GmbH
3595,Enzinger Tennis & Squash GmbH
3596,Huber&Schneider WWS Energie GbR
3597,Yavuz Icsezer
3598,Autohaus Gartner GmbH & Co.KG
3599,Manfred Koal
3600,Elektro Weber GmbH
3601,Gemeinde Feldkirchen-Westerham
3602,Tobias Mahr
3603,EWG-Vagen
3604,Gemeindewerke Wendelstein Breitband GmbH
3605,Auto- Langhans GmbH26
3606,Anna und Stefan Schneider Hotel GbR
3607,Jens Heidrich
3608,Energie Service GmbH der Stadtwerke Roth
3609,Autohaus Waldmüller GmbH
3610,Feser Joachim GmbH
3611,Autohaus Rothsee GmbH
3612,Frank Hartmann
3613,Gemeindewerke Georgensgmünd
3614,Alfred Bauer
3615,Marco Lehmeier
3616,Auto Kraus e.K.
3617,Rene  Wickel
3618,Pflugsmühle Braun oHG
3619,Allcolor Malerbedarf GmbH
3620,Golfclub Abenberg e.V.
3621,inTime Express Logistik GmbH
3622,Marco Hahn
3623,Gerald Bartke GmbH
3624,Kfz Scheidhammer
3625,EP: Elektro Thanner GmbH & Co.KG
3626,SEAC Invest 61 GmbH & Co. KG
3627,Stefan Schaitl
3628,Gemeinde Falkenberg
3629,Josef Eglseder am Pflegezentrum Hebertsfelden
3630,SWB Sonnenwohnbau GmbH
3631,Stefan Treffer
3632,STALLHOFER Mobility GmbH
3633,Stadtwerke Pfarrkirchen
3634,Landkreis Rottal-Inn
3635,Hofladen Ameres
3636,In(n) Energie GmbH
3637,Erwin Rückerl
3638,Josef Lindinger
3639,Josef Romberger Maschinenfabrik GmbH
3640,Auto E. Kainzelsperger
3641,Ingenieurbüro HPE GmbH
3642,Christian Anzinger
3643,Marion Karl
3644,Robert Albrecht
3645,Hotel Wolfringmühle GmbH
3646,Gerhard Schottenheim
3647,Johann Demleitner
3648,Stefan Strahberger
3649,Sparkasse im Landkreis Schwandorf
3650,Pension Brunnenhof
3651,Jozef Kosec
3652,Autohaus Lacher GmbH & Co.KG
3653,Gemeinde Bodenwöhr
3654,Dickert Besitz GmbH & Co KG
3655,Maschek Automobile GmbH & Co. KG
3656,Schöberl (Kleingewerbe)
3657,Chalet am Steinberger See
3658,Pucher Haustechnik GmbH & Co. KG
3659,Fred Pucher Sonderbetriebsvermögen
3660,Autohaus Manz GmbH
3661,Markus Bayer
3662,Physiodrom
3663,Autohaus Götz Inh. Held
3664,Gerresheimer Regensburg GmbH
3665,Rene Weick
3666,DATaJOB Computervertrieb e.K.
3667,Johann Kindermann
3668,Mario Leikam
3669,Daniel Pirzer
3670,Paul Namysl
3671,Christoph  Bink
3672,Harald Then
3673,Steffen Hümmer
3674,Zink Elektro- und Entsorgung GmbH
3675,Peter  Thivessen
3676,Golfpark-Betriebs GmbH
3677,Gemeinde Dittelbrunn
3678,Dominic Vikuk
3679,Martin Pommer
3680,Waltraud Gerda Pommer
3681,Markus Hegel
3682,Martin Heusinger
3683,Manuel Thoma
3684,Joachim Fischer
3685,Kilian Hümpfer
3686,Holzwerke Gleitsmann GmbH
3687,Edwin Mantel-Vogt
3688,Matthias Wirth
3689,Jung Metallbau GmbH
3690,Cramermühle GmbH & Co. KG
3691,Hebammenpraxis Sabine Knape
3692,Backhaus Cramer
3693,Tobias Layer (Einzelunternehmer)
3694,HEINRICH WILL GMBH & CO.KG
3695,Porsche Zentrum 5 Seen Hörmann Sportwagen GmbH
3696,Michael Fessl
3697,Reisenthel Accessoires GmbH & Co. KG
3698,Michael Töll
3699,Sebastian Sinzinger
3700,Treml Laufgut GmbH
3701,Autohaus Wagner GmbH & Co. KG
3702,VR Bank Stranberg-Herrsching-Landsberg eG
3703,Jens Geiger Car Services
3704,Georg Walder
3705,Gemeinde Weßling
3706,Padberg Office GmbH & Co. KG
3707,meistro Energie GmbH
3708,DYNAMIC Systems GmbH
3709,mediantis AG
3710,Christian Reitter
3711,Robert  Roither
3712,Hellmut Krüger Heizung - Sanitär GmbH & Co. KG
3713,Bayerischer Yacht-Club e.V.
3714,PEWU Feldafing Planungs- Erschließungs- und Wirtschaftsförde
3715,"PEWU Feldafing, Kommunalunternehmen der Gemeinde Feldafing"
3716,MidModern GmbH
3717,EKT GmbH
3718,Bernhardhof
3719,Martin  Sedlmaier
3720,Renate  Schmid
3721,Stadtwerke Bogen GmbH
3722,Nusser Mineralöl GmbH
3723,Autohaus Karl Jungmayer GmbH
3724,agsoro GmbH
3725,Hildegard Ingrid Jurisch
3726,Autohaus Gerhard Lichtinger GmbH & Co. KG
3727,Joe Schnabel
3728,Josef Schnabel
3729,Radek Hopf
3730,Bachmann e.K.
3731,Hausmeisterservice Andreas Santl
3732,Krinner GmbH & Co. KG
3733,Ralf  Eberhard
3734,"Autohaus VW,VWNF,Audi, Shell Station Lorbert"
3735,Thomas Dünzl
3736,Arbeitskreis Lebenswertes Elisabethszell e.V.
3737,Gemeinde Kirchroth
3738,Hotel & SPA Reibener-Hof
3739,Josef Mario Breu
3740,Ferien- und Freizeithof Bindl
3741,advance.media - Die Ideenküche GmbH
3742,Stephan Kreuzer
3743,Stadtwerke Tirschenreuth
3744,Pack mas GmbH
3745,Autohaus W. Hager und Sohn GmbH
3746,W. Hager & Sohn GmbH
3747,Rudolf Zauner
3748,Birkholmhof - Urlaub & Natur
3749,Daubner GmbH
3750,Annette Bernhard
3751,Johann Ostermaier
3752,Resort Achental GmbH
3753,Marktgemeinde Grassau
3754,Hans Oberauer e.K.
3755,Haus Wildbach
3756,Naturwärme Reit im Winkl GmbH & Co. KG
3757,Thomas Stockklauser
3758,Malerfirma Brandl
3759,Gemeinde Marquartstein
3760,Klaus Schönberger
3761,Snake Bikes
3762,Autohaus A. Gruber OHG
3763,MaxSolar GmbH
3764,Andreas Simhofer
3765,Osenstätter Kraftfahrzeuge GmbH
3766,Jakob Wochinger & Sohn GmbH
3767,Schwarz GmbH - Traunstein
3768,Elektrizitätsgenossenschaft Wolkersdorf und Umgebung eG
3769,Stadtwerke Traunstein GmbH & Co. KG
3770,Eduard Schlögl Wildhandel
3771,Toni Stadelmann GmbH
3772,Nadja Kollmeier Vermietung und Verpachtung
3773,BSH Hausgeräte GmbH
3774,Autohaus Schlögl GmbH & Co.KG
3775,ecoCharge GmbH
3776,Stadtwerke Trostberg GmbH & Co. KG
3777,Lutz GmbH
3778,Autohaus Rausch GmbH & Co. KG
3779,Werner Gerl
3780,Adelholzener Alpenquellen GmbH
3781,Vogling und Angrenzer Dienstleisungs GmbH
3782,Autohaus Daburger e.K.
3783,Alpenhotel Wittelsbach
3784,Bergsucht-Ruhpolding Eisele & May GbR
3785,Gemeindewerke Waging am See
3786,Stiftung Bildung und Gesundheitshilfe
3787,halbersbacher hospitality group gmbh
3788,Gemeinde Chieming
3789,Hausarztpraxis Chieming
3790,Auto Wallner Inhaber Roland Wallner e.K.
3791,Maximilian Beisse
3792,Gemeinde Seeon-Seebruck
3793,Gemeinde Nußdorf
3794,Hubert Vachenauer
3795,BrauKon GmbH
3796,Stecknerhof
3797,Michael Hertle
3798,Tarek Nutzinger
3799,Maximilian Hauser
3800,Johann Schild Herstellung + Handels GmbH
3801,Sabine  Reitschuh
3802,Steinmassl
3803,Marianne  Marianne
3804,Elektro Erler & Fellner GmbH
3805,Reinhard Brandmaier
3806,Hotel Edelweiss eK
3807,POS GmbH
3808,Stadtwerke Bad Wörishofen
3809,Autohaus Schragl KG
3810,Strobel Fensterbau GmbH
3811,Manfred Häußerer
3812,Rösch GmbH
3813,Richard Menzinger
3814,Autohaus Mayer GmbH & Co. Vertriebs KG
3815,Gebr. Bauer GbR
3816,HeMa GmbH
3817,VWEW Kommunal GmbH
3818,Jäckle Automobile KG
3819,Allgäuer Golf & Landclub e. V.
3820,Adventure Golf Ottobeuren - Einzelunternehmen
3821,Buchberger Energiedienstleistungen
3822,Oliver Meudt
3823,Autohaus Sepp Huber
3824,Michael Knoth
3825,Giancarlo Marti
3826,Gemeinde Boos
3827,MTK Golfanlagen GmbH & Co. KG
3828,Golfanlage Gut Westerhart GmbH&Co.KG
3829,MTK Golfanlagen GmbH&Co.KG
3830,Gemeinde Fellheim
3831,Gasthof Metzgerei Lamm
3832,Josef Mang GmbH & Co. KG
3833,SunBrush mobil GmbH
3834,Bio-Chemisches Laboratorium Dr. Lehmann GmbH & Co KG
3835,Julian Dislich
3836,Airport Energie Management GmbH
3837,AEM GmbH
3838,Gemeinde Niederrieden
3839,Konrad Smuda
3840,Marco  Grunau
3841,Kaffee-Technik Gutschka
3842,Alexander Wollnik
3843,Gemeinde Winterrieden
3844,Wilox Strumpfwaren GmbH
3845,Staatliches Bauamt Weilheim
3846,Bauer Unternehmensgruppe GmbH & Co. KG
3847,Stadtwerke Weilheim i.OB Energie GmbH
3848,Gerhard Romann
3849,Auto & Service PIA Weilheim
3850,Dipl. Ing. Wolfgang Kling Ingenieurgesellschaft mbH
3851,Kommunalunternehmen Stadtwerke Penzberg
3852,Autohaus Hornung GmbH & Co. KG
3853,Eichberger Haustechnik Energietankstelle
3854,Gemeindewerke Peißenberg KU
3855,Hilde Kling
3856,Georg Leis
3857,HOTEL GARNI STERFF
3858,Sebastian Kreutel
3859,LUDWIG SPEER VERONIKA SPEER
3860,Markthalle Seeshaupt 22kw
3861,Christian Brauneis
3862,Stolzenberg Ingenieurbüro
3863,BÄKA GmbH
3864,H.R.W. Vollholzwandsystem Obb. GmbH
3865,Diakonie Herzogsägmühle gGmbH
3866,Heinz Resch GmbH & Co. KG
3867,Autohaus Gunsch
3868,VINCORION Power Systems GmbH
3869,Planung und Energieberatung
3870,Ludwig Hartmann
3871,Dr. Christina Hank
3872,Stadtwerke Gunzenhausen GmbH
3873,Auto Halbig GmbH & Co. KG
3874,Büchelbergerei GmbH & Co. KG
3875,Stromoutlet Andre Horrolt GmbH
3876,Stromoutlet GmbH
3877,Benedikt Böhm
3878,Thorsten Rebelein
3879,Stiftung Hensoltshöhe
3880,Autohaus Mößner GmbH
3881,Energie-technik-center Loy GmbH & Co KG
3882,Bernhard Göttler
3883,Gemeinschaftspraxis Muhr am See
3884,Jürgen Rossmann
3885,Birger Schmidt
3886,Stadtwerke Treuchtlingen KU
3887,Guenter Wurzer
3888,Horst Pelger
3889,Stadtwerke Weißenburg GmbH
3890,Steil Energie GmbH
3891,Möbel Karmann GmbH & Co. KG
3892,Gemeindewerke Pleinfeld
3893,Brigitte Koller Vermietung
3894,Kastanienhof - Ladestation HPC
3895,Franz Wiedenhofer
3896,EBZ Pappenheim
3897,Christina  Lux
3898,Lukas Creutzburg
3899,SWW Wunsiedel GmbH
